 Lammps data file for nanotube
 
        9216 atoms
           1 atom types
 
  -33.66221       67.32442     xlo xhi
  -26.75140       60.75663     ylo yhi
  -80.00000       80.00000     zlo zhi
 
  Atoms
 
 1581    1  -8.492  24.214  21.543
 1582    1  -7.090  24.214  21.543
 1583    1  -6.388  25.428  21.543
 1584    1  -4.986  25.428  21.543
 1585    1  -8.492  26.643  21.543
 1586    1  -7.090  26.643  21.543
 1587    1  -6.388  27.857  21.543
 1588    1  -4.986  27.857  21.543
 1589    1  -8.492  29.071  21.543
 1590    1  -7.090  29.071  21.543
 1591    1  -6.388  30.287  21.543
 1592    1  -4.986  30.287  21.543
 1593    1  -4.284   2.353  21.543
 1594    1  -2.882   2.353  21.543
 1595    1  -2.180   3.568  21.543
 1596    1  -0.778   3.568  21.543
 1597    1  -4.284   4.782  21.543
 1598    1  -2.882   4.782  21.543
 1599    1  -2.180   5.997  21.543
 1600    1  -0.778   5.997  21.543
 1601    1  -4.284   7.211  21.543
 1602    1  -2.882   7.211  21.543
 1603    1  -2.180   8.425  21.543
 1604    1  -0.778   8.425  21.543
 1605    1  -4.284   9.640  21.543
 1606    1  -2.882   9.640  21.543
 1607    1  -2.180  10.855  21.543
 1608    1  -0.778  10.855  21.543
 1609    1  -4.284  12.069  21.543
 1610    1  -2.882  12.069  21.543
 1611    1  -2.180  13.283  21.543
 1612    1  -0.778  13.283  21.543
 1613    1  -4.284  14.498  21.543
 1614    1  -2.882  14.498  21.543
 1615    1  -2.180  15.712  21.543
 1616    1  -0.778  15.712  21.543
 1617    1  -4.284  16.927  21.543
 1618    1  -2.882  16.927  21.543
 1619    1  -2.180  18.142  21.543
 1620    1  -0.778  18.142  21.543
 1621    1  -4.284  19.356  21.543
 1622    1  -2.882  19.356  21.543
 1623    1  -2.180  20.570  21.543
 1624    1  -0.778  20.570  21.543
 1625    1  -4.284  21.784  21.543
 1626    1  -2.882  21.784  21.543
 1627    1  -2.180  22.999  21.543
 1628    1  -0.778  22.999  21.543
 1629    1  -4.284  24.214  21.543
 1630    1  -2.882  24.214  21.543
 1631    1  -2.180  25.428  21.543
 1632    1  -0.778  25.428  21.543
 1633    1  -4.284  26.643  21.543
 1634    1  -2.882  26.643  21.543
 1635    1  -2.180  27.857  21.543
 1636    1  -0.778  27.857  21.543
 1637    1  -4.284  29.071  21.543
 1638    1  -2.882  29.071  21.543
 1639    1  -2.180  30.287  21.543
 1640    1  -0.778  30.287  21.543
 1641    1 -25.459  17.596   1.296
 1642    1 -25.464  16.249   1.326
 1643    1 -25.006  15.616   2.434
 1644    1 -24.446  14.373   2.405
 1645    1 -24.288  13.873   1.146
 1646    1 -23.554  12.675   1.075
 1647    1 -22.906  12.083   2.265
 1648    1 -21.823  11.215   2.304
 1649    1 -21.180  10.934   1.094
 1650    1 -19.957  10.210   1.085
 1651    1 -19.400   9.767   2.288
 1652    1 -18.092   9.269   2.243
 1653    1 -17.302   9.025   1.065
 1654    1 -15.900   8.994   1.124
 1655    1 -15.379   9.101   2.379
 1656    1 -14.028   9.274   2.426
 1657    1 -13.225   9.178   1.326
 1658    1 -12.058   9.855   1.332
 1659    1 -11.729  10.611   2.421
 1660    1 -10.974  11.741   2.392
 1661    1 -10.586  12.097   1.133
 1662    1  -9.877  13.298   1.057
 1663    1  -9.686  14.130   2.250
 1664    1  -9.500  15.537   2.284
 1665    1  -9.585  16.214   1.091
 1666    1  -9.604  17.629   1.097
 1667    1  -9.505  18.328   2.294
 1668    1  -9.656  19.708   2.241
 1669    1  -9.844  20.555   1.088
 1670    1 -10.565  21.749   1.143
 1671    1 -10.978  22.116   2.394
 1672    1 -11.742  23.231   2.433
 1673    1 -12.068  23.951   1.305
 1674    1 -13.202  24.659   1.319
 1675    1 -14.010  24.544   2.440
 1676    1 -15.363  24.703   2.399
 1677    1 -15.895  24.841   1.155
 1678    1 -17.277  24.826   1.107
 1679    1 -18.102  24.549   2.245
 1680    1 -19.386  24.016   2.272
 1681    1 -19.974  23.646   1.073
 1682    1 -21.207  22.964   1.086
 1683    1 -21.828  22.635   2.282
 1684    1 -22.933  21.792   2.219
 1685    1 -23.556  21.220   1.060
 1686    1 -24.226  19.989   1.111
 1687    1 -24.324  19.440   2.381
 1688    1 -24.954  18.237   2.409
 1689    1 -25.035  17.593   3.609
 1690    1 -25.084  16.236   3.627
 1691    1 -24.822  15.531   4.727
 1692    1 -24.459  14.179   4.727
 1693    1 -24.151  13.634   3.530
 1694    1 -23.414  12.441   3.518
 1695    1 -23.064  11.762   4.727
 1696    1 -22.074  10.772   4.727
 1697    1 -21.409  10.556   3.501
 1698    1 -20.168   9.870   3.498
 1699    1 -19.656   9.376   4.727
 1700    1 -18.303   9.014   4.727
 1701    1 -17.529   9.012   3.514
 1702    1 -16.141   8.983   3.511
 1703    1 -15.512   9.014   4.727
 1704    1 -14.159   9.376   4.727
 1705    1 -13.466   9.612   3.611
 1706    1 -12.280  10.253   3.601
 1707    1 -11.742  10.772   4.727
 1708    1 -10.752  11.762   4.727
 1709    1 -10.415  12.313   3.516
 1710    1  -9.772  13.537   3.514
 1711    1  -9.356  14.179   4.727
 1712    1  -8.993  15.531   4.727
 1713    1  -9.194  16.219   3.481
 1714    1  -9.158  17.629   3.492
 1715    1  -8.993  18.322   4.727
 1716    1  -9.356  19.675   4.727
 1717    1  -9.767  20.310   3.505
 1718    1 -10.441  21.522   3.522
 1719    1 -10.752  22.091   4.727
 1720    1 -11.742  23.081   4.727
 1721    1 -12.292  23.579   3.614
 1722    1 -13.460  24.226   3.616
 1723    1 -14.159  24.478   4.727
 1724    1 -15.512  24.840   4.727
 1725    1 -16.149  24.865   3.529
 1726    1 -17.549  24.788   3.520
 1727    1 -18.303  24.840   4.727
 1728    1 -19.656  24.477   4.727
 1729    1 -20.136  23.907   3.489
 1730    1 -21.387  23.270   3.488
 1731    1 -22.074  23.081   4.727
 1732    1 -23.064  22.091   4.727
 1733    1 -23.424  21.432   3.495
 1734    1 -24.079  20.210   3.509
 1735    1 -24.459  19.675   4.727
 1736    1 -24.822  18.322   4.727
 1737    1 -24.913  17.627   5.936
 1738    1 -24.913  16.226   5.936
 1739    1 -24.822  15.531   7.145
 1740    1 -24.459  14.179   7.145
 1741    1 -24.191  13.531   5.936
 1742    1 -23.491  12.318   5.936
 1743    1 -23.064  11.762   7.145
 1744    1 -22.074  10.772   7.145
 1745    1 -21.517  10.344   5.936
 1746    1 -20.304   9.644   5.936
 1747    1 -19.656   9.376   7.145
 1748    1 -18.303   9.014   7.145
 1749    1 -17.608   8.922   5.936
 1750    1 -16.208   8.922   5.936
 1751    1 -15.512   9.014   7.145
 1752    1 -14.159   9.376   7.145
 1753    1 -13.511   9.644   5.936
 1754    1 -12.298  10.344   5.936
 1755    1 -11.742  10.772   7.145
 1756    1 -10.752  11.762   7.145
 1757    1 -10.325  12.318   5.936
 1758    1  -9.624  13.531   5.936
 1759    1  -9.356  14.179   7.145
 1760    1  -8.993  15.531   7.145
 1761    1  -8.902  16.226   5.936
 1762    1  -8.902  17.627   5.936
 1763    1  -8.993  18.322   7.145
 1764    1  -9.356  19.675   7.145
 1765    1  -9.624  20.323   5.936
 1766    1 -10.325  21.535   5.936
 1767    1 -10.752  22.091   7.145
 1768    1 -11.742  23.081   7.145
 1769    1 -12.298  23.508   5.936
 1770    1 -13.511  24.209   5.936
 1771    1 -14.159  24.478   7.145
 1772    1 -15.512  24.840   7.145
 1773    1 -16.208  24.931   5.936
 1774    1 -17.608  24.931   5.936
 1775    1 -18.303  24.840   7.145
 1776    1 -19.656  24.477   7.145
 1777    1 -20.304  24.209   5.936
 1778    1 -21.517  23.508   5.936
 1779    1 -22.074  23.081   7.145
 1780    1 -23.064  22.091   7.145
 1781    1 -23.491  21.535   5.936
 1782    1 -24.191  20.322   5.936
 1783    1 -24.459  19.675   7.145
 1784    1 -24.822  18.322   7.145
 1785    1 -24.913  17.627   8.354
 1786    1 -24.913  16.226   8.354
 1787    1 -24.822  15.531   9.563
 1788    1 -24.459  14.179   9.563
 1789    1 -24.191  13.531   8.354
 1790    1 -23.491  12.318   8.354
 1791    1 -23.064  11.762   9.563
 1792    1 -22.074  10.772   9.563
 1793    1 -21.517  10.344   8.354
 1794    1 -20.304   9.644   8.354
 1795    1 -19.656   9.376   9.563
 1796    1 -18.303   9.014   9.563
 1797    1 -17.608   8.922   8.354
 1798    1 -16.208   8.922   8.354
 1799    1 -15.512   9.014   9.563
 1800    1 -14.159   9.376   9.563
 1801    1 -13.511   9.644   8.354
 1802    1 -12.298  10.344   8.354
 1803    1 -11.742  10.772   9.563
 1804    1 -10.752  11.762   9.563
 1805    1 -10.325  12.318   8.354
 1806    1  -9.624  13.531   8.354
 1807    1  -9.356  14.179   9.563
 1808    1  -8.993  15.531   9.563
 1809    1  -8.902  16.226   8.354
 1810    1  -8.902  17.627   8.354
 1811    1  -8.993  18.322   9.563
 1812    1  -9.356  19.675   9.563
 1813    1  -9.624  20.323   8.354
 1814    1 -10.325  21.535   8.354
 1815    1 -10.752  22.091   9.563
 1816    1 -11.742  23.081   9.563
 1817    1 -12.298  23.508   8.354
 1818    1 -13.511  24.209   8.354
 1819    1 -14.159  24.478   9.563
 1820    1 -15.512  24.840   9.563
 1821    1 -16.208  24.931   8.354
 1822    1 -17.608  24.931   8.354
 1823    1 -18.303  24.840   9.563
 1824    1 -19.656  24.477   9.563
 1825    1 -20.304  24.209   8.354
 1826    1 -21.517  23.508   8.354
 1827    1 -22.074  23.081   9.563
 1828    1 -23.064  22.091   9.563
 1829    1 -23.491  21.535   8.354
 1830    1 -24.191  20.322   8.354
 1831    1 -24.459  19.675   9.563
 1832    1 -24.822  18.322   9.563
 1833    1 -24.913  17.627  10.771
 1834    1 -24.913  16.226  10.771
 1835    1 -24.822  15.531  11.981
 1836    1 -24.459  14.179  11.981
 1837    1 -24.191  13.531  10.771
 1838    1 -23.491  12.318  10.771
 1839    1 -23.064  11.762  11.981
 1840    1 -22.074  10.772  11.981
 1841    1 -21.517  10.344  10.771
 1842    1 -20.304   9.644  10.771
 1843    1 -19.656   9.376  11.981
 1844    1 -18.303   9.014  11.981
 1845    1 -17.608   8.922  10.771
 1846    1 -16.208   8.922  10.771
 1847    1 -15.512   9.014  11.981
 1848    1 -14.159   9.376  11.981
 1849    1 -13.511   9.644  10.771
 1850    1 -12.298  10.344  10.771
 1851    1 -11.742  10.772  11.981
 1852    1 -10.752  11.762  11.981
 1853    1 -10.325  12.318  10.771
 1854    1  -9.624  13.531  10.771
 1855    1  -9.356  14.179  11.981
 1856    1  -8.993  15.531  11.981
 1857    1  -8.902  16.226  10.771
 1858    1  -8.902  17.627  10.771
 1859    1  -8.993  18.322  11.981
 1860    1  -9.356  19.675  11.981
 1861    1  -9.624  20.323  10.771
 1862    1 -10.325  21.535  10.771
 1863    1 -10.752  22.091  11.981
 1864    1 -11.742  23.081  11.981
 1865    1 -12.298  23.508  10.771
 1866    1 -13.511  24.209  10.771
 1867    1 -14.159  24.478  11.981
 1868    1 -15.512  24.840  11.981
 1869    1 -16.208  24.931  10.771
 1870    1 -17.608  24.931  10.771
 1871    1 -18.303  24.840  11.981
 1872    1 -19.656  24.477  11.981
 1873    1 -20.304  24.209  10.771
 1874    1 -21.517  23.508  10.771
 1875    1 -22.074  23.081  11.981
 1876    1 -23.064  22.091  11.981
 1877    1 -23.491  21.535  10.771
 1878    1 -24.191  20.322  10.771
 1879    1 -24.459  19.675  11.981
 1880    1 -24.822  18.322  11.981
 1881    1 -24.913  17.627  13.189
 1882    1 -24.913  16.226  13.189
 1883    1 -24.822  15.531  14.398
 1884    1 -24.459  14.179  14.398
 1885    1 -24.191  13.531  13.189
 1886    1 -23.491  12.318  13.189
 1887    1 -23.064  11.762  14.398
 1888    1 -22.074  10.772  14.398
 1889    1 -21.517  10.344  13.189
 1890    1 -20.304   9.644  13.189
 1891    1 -19.656   9.376  14.398
 1892    1 -18.303   9.014  14.398
 1893    1 -17.608   8.922  13.189
 1894    1 -16.208   8.922  13.189
 1895    1 -15.512   9.014  14.398
 1896    1 -14.159   9.376  14.398
 1897    1 -13.511   9.644  13.189
 1898    1 -12.298  10.344  13.189
 1899    1 -11.742  10.772  14.398
 1900    1 -10.752  11.762  14.398
 1901    1 -10.325  12.318  13.189
 1902    1  -9.624  13.531  13.189
 1903    1  -9.356  14.179  14.398
 1904    1  -8.993  15.531  14.398
 1905    1  -8.902  16.226  13.189
 1906    1  -8.902  17.627  13.189
 1907    1  -8.993  18.322  14.398
 1908    1  -9.356  19.675  14.398
 1909    1  -9.624  20.323  13.189
 1910    1 -10.325  21.535  13.189
 1911    1 -10.752  22.091  14.398
 1912    1 -11.742  23.081  14.398
 1913    1 -12.298  23.508  13.189
 1914    1 -13.511  24.209  13.189
 1915    1 -14.159  24.478  14.398
 1916    1 -15.512  24.840  14.398
 1917    1 -16.208  24.931  13.189
 1918    1 -17.608  24.931  13.189
 1919    1 -18.303  24.840  14.398
 1920    1 -19.656  24.477  14.398
 1921    1 -20.304  24.209  13.189
 1922    1 -21.517  23.508  13.189
 1923    1 -22.074  23.081  14.398
 1924    1 -23.064  22.091  14.398
 1925    1 -23.491  21.535  13.189
 1926    1 -24.191  20.322  13.189
 1927    1 -24.459  19.675  14.398
 1928    1 -24.822  18.322  14.398
 1929    1 -24.913  17.627  15.607
 1930    1 -24.913  16.226  15.607
 1931    1 -24.822  15.531  16.816
 1932    1 -24.459  14.179  16.816
 1933    1 -24.191  13.531  15.607
 1934    1 -23.491  12.318  15.607
 1935    1 -23.064  11.762  16.816
 1936    1 -22.074  10.772  16.816
 1937    1 -21.517  10.344  15.607
 1938    1 -20.304   9.644  15.607
 1939    1 -19.656   9.376  16.816
 1940    1 -18.303   9.014  16.816
 1941    1 -17.608   8.922  15.607
 1942    1 -16.208   8.922  15.607
 1943    1 -15.512   9.014  16.816
 1944    1 -14.159   9.376  16.816
 1945    1 -13.511   9.644  15.607
 1946    1 -12.298  10.344  15.607
 1947    1 -11.742  10.772  16.816
 1948    1 -10.752  11.762  16.816
 1949    1 -10.325  12.318  15.607
 1950    1  -9.624  13.531  15.607
 1951    1  -9.356  14.179  16.816
 1952    1  -8.993  15.531  16.816
 1953    1  -8.902  16.226  15.607
 1954    1  -8.902  17.627  15.607
 1955    1  -8.993  18.322  16.816
 1956    1  -9.356  19.675  16.816
 1957    1  -9.624  20.323  15.607
 1958    1 -10.325  21.535  15.607
 1959    1 -10.752  22.091  16.816
 1960    1 -11.742  23.081  16.816
 1961    1 -12.298  23.508  15.607
 1962    1 -13.511  24.209  15.607
 1963    1 -14.159  24.478  16.816
 1964    1 -15.512  24.840  16.816
 1965    1 -16.208  24.931  15.607
 1966    1 -17.608  24.931  15.607
 1967    1 -18.303  24.840  16.816
 1968    1 -19.656  24.477  16.816
 1969    1 -20.304  24.209  15.607
 1970    1 -21.517  23.508  15.607
 1971    1 -22.074  23.081  16.816
 1972    1 -23.064  22.091  16.816
 1973    1 -23.491  21.535  15.607
 1974    1 -24.191  20.322  15.607
 1975    1 -24.459  19.675  16.816
 1976    1 -24.822  18.322  16.816
 1977    1 -24.993  17.598  17.936
 1978    1 -24.978  16.243  17.935
 1979    1 -24.942  15.602  19.133
 1980    1 -24.346  14.386  19.160
 1981    1 -24.103  13.630  18.023
 1982    1 -23.412  12.451  18.044
 1983    1 -22.929  12.070  19.309
 1984    1 -21.796  11.236  19.251
 1985    1 -21.368  10.605  18.046
 1986    1 -20.132   9.909  18.050
 1987    1 -19.367   9.861  19.269
 1988    1 -18.084   9.292  19.297
 1989    1 -17.544   9.062  18.024
 1990    1 -16.163   9.034  18.017
 1991    1 -15.372   9.217  19.153
 1992    1 -14.013   9.317  19.111
 1993    1 -13.426   9.563  17.915
 1994    1 -12.219  10.186  17.933
 1995    1 -11.688  10.578  19.114
 1996    1 -10.932  11.708  19.156
 1997    1 -10.412  12.302  18.038
 1998    1  -9.691  13.498  18.036
 1999    1  -9.666  14.111  19.284
 2000    1  -9.473  15.501  19.234
 2001    1  -9.166  16.212  18.052
 2002    1  -9.178  17.623  18.054
 2003    1  -9.510  18.320  19.249
 2004    1  -9.702  19.702  19.301
 2005    1  -9.752  20.320  18.041
 2006    1 -10.448  21.515  18.022
 2007    1 -10.966  22.112  19.154
 2008    1 -11.733  23.231  19.122
 2009    1 -12.261  23.598  17.924
 2010    1 -13.433  24.281  17.925
 2011    1 -14.034  24.535  19.117
 2012    1 -15.377  24.648  19.156
 2013    1 -16.165  24.807  18.013
 2014    1 -17.557  24.827  18.010
 2015    1 -18.125  24.578  19.284
 2016    1 -19.406  24.040  19.256
 2017    1 -20.179  23.963  18.056
 2018    1 -21.413  23.279  18.059
 2019    1 -21.858  22.645  19.257
 2020    1 -22.942  21.807  19.304
 2021    1 -23.431  21.449  18.037
 2022    1 -24.124  20.243  18.014
 2023    1 -24.391  19.495  19.159
 2024    1 -24.938  18.260  19.126
 2025    1 -25.436  17.613  20.232
 2026    1 -25.419  16.256  20.235
 2027    1 -24.265  13.815  20.404
 2028    1 -23.551  12.631  20.482
 2029    1 -21.150  10.966  20.450
 2030    1 -19.905  10.260  20.474
 2031    1 -17.286   9.039  20.469
 2032    1 -15.895   9.042  20.405
 2033    1 -13.200   9.193  20.214
 2034    1 -12.032   9.856  20.231
 2035    1 -10.586  12.117  20.407
 2036    1  -9.863  13.302  20.475
 2037    1  -9.564  16.205  20.436
 2038    1  -9.591  17.623  20.463
 2039    1  -9.887  20.535  20.481
 2040    1 -10.588  21.737  20.430
 2041    1 -12.042  23.987  20.220
 2042    1 -13.204  24.657  20.221
 2043    1 -15.885  24.804  20.403
 2044    1 -17.282  24.824  20.448
 2045    1 -19.968  23.617  20.457
 2046    1 -21.207  22.918  20.465
 2047    1 -23.579  21.218  20.475
 2048    1 -24.285  20.021  20.415
 2049    1 -33.738  31.523   0.000
 2050    1 -32.336  31.523   0.000
 2051    1 -31.635  32.737   0.000
 2052    1 -30.232  32.737   0.000
 2053    1 -33.738  33.951   0.000
 2054    1 -32.336  33.951   0.000
 2055    1 -31.635  35.166   0.000
 2056    1 -30.232  35.166   0.000
 2057    1 -33.738  36.380   0.000
 2058    1 -32.336  36.380   0.000
 2059    1 -31.635  37.595   0.000
 2060    1 -30.232  37.595   0.000
 2061    1 -33.738  38.810   0.000
 2062    1 -32.336  38.810   0.000
 2063    1 -31.635  40.024   0.000
 2064    1 -30.232  40.024   0.000
 2065    1 -33.738  41.238   0.000
 2066    1 -32.336  41.238   0.000
 2067    1 -31.635  42.452   0.000
 2068    1 -30.232  42.452   0.000
 2069    1 -33.738  43.667   0.000
 2070    1 -32.336  43.667   0.000
 2071    1 -31.635  44.882   0.000
 2072    1 -30.232  44.882   0.000
 2073    1 -33.738  46.096   0.000
 2074    1 -32.336  46.096   0.000
 2075    1 -31.635  47.311   0.000
 2076    1 -30.232  47.311   0.000
 2077    1 -33.738  48.525   0.000
 2078    1 -32.336  48.525   0.000
 2079    1 -31.635  49.739   0.000
 2080    1 -30.232  49.739   0.000
 2081    1 -33.738  50.954   0.000
 2082    1 -32.336  50.954   0.000
 2083    1 -31.635  52.169   0.000
 2084    1 -30.232  52.169   0.000
 2085    1 -33.738  53.383   0.000
 2086    1 -32.336  53.383   0.000
 2087    1 -31.635  54.597   0.000
 2088    1 -30.232  54.597   0.000
 2089    1 -33.738  55.812   0.000
 2090    1 -32.336  55.812   0.000
 2091    1 -31.635  57.026   0.000
 2092    1 -30.232  57.026   0.000
 2093    1 -33.738  58.241   0.000
 2094    1 -32.336  58.241   0.000
 2095    1 -31.635  59.456   0.000
 2096    1 -30.232  59.456   0.000
 2097    1 -29.531  31.523   0.000
 2098    1 -28.129  31.523   0.000
 2099    1 -27.427  32.737   0.000
 2100    1 -26.024  32.737   0.000
 2101    1 -29.531  33.951   0.000
 2102    1 -28.129  33.951   0.000
 2103    1 -27.427  35.166   0.000
 2104    1 -26.024  35.166   0.000
 2105    1 -29.531  36.380   0.000
 2106    1 -28.129  36.380   0.000
 2107    1 -27.427  37.595   0.000
 2108    1 -26.024  37.595   0.000
 2109    1 -29.531  38.810   0.000
 2110    1 -28.129  38.810   0.000
 2111    1 -27.427  40.024   0.000
 2112    1 -26.052  39.980  -0.086
 2113    1 -29.531  41.238   0.000
 2114    1 -28.129  41.238   0.000
 2115    1 -27.427  42.452   0.000
 2116    1 -26.052  42.349  -0.221
 2117    1 -29.531  43.667   0.000
 2118    1 -28.129  43.667   0.000
 2119    1 -27.392  44.850   0.039
 2120    1 -26.021  44.634   0.339
 2121    1 -29.531  46.096   0.000
 2122    1 -28.129  46.096   0.000
 2123    1 -27.379  47.341  -0.007
 2124    1 -25.995  47.554   0.317
 2125    1 -29.531  48.525   0.000
 2126    1 -28.129  48.525   0.000
 2127    1 -27.427  49.739   0.000
 2128    1 -26.047  49.841  -0.249
 2129    1 -29.531  50.954   0.000
 2130    1 -28.129  50.954   0.000
 2131    1 -27.427  52.169   0.000
 2132    1 -26.056  52.218  -0.161
 2133    1 -29.531  53.383   0.000
 2134    1 -28.129  53.383   0.000
 2135    1 -27.427  54.597   0.000
 2136    1 -26.024  54.597   0.000
 2137    1 -29.531  55.812   0.000
 2138    1 -28.129  55.812   0.000
 2139    1 -27.427  57.026   0.000
 2140    1 -26.024  57.026   0.000
 2141    1 -29.531  58.241   0.000
 2142    1 -28.129  58.241   0.000
 2143    1 -27.427  59.456   0.000
 2144    1 -26.024  59.456   0.000
 2145    1 -25.323  31.523   0.000
 2146    1 -23.921  31.523   0.000
 2147    1 -23.220  32.737   0.000
 2148    1 -21.816  32.737   0.000
 2149    1 -25.323  33.951   0.000
 2150    1 -23.921  33.951   0.000
 2151    1 -23.220  35.166   0.000
 2152    1 -21.816  35.166   0.000
 2153    1 -25.323  36.380   0.000
 2154    1 -23.921  36.380   0.000
 2155    1 -23.263  37.552  -0.361
 2156    1 -21.902  37.483  -0.631
 2157    1 -25.323  38.810   0.000
 2158    1 -23.964  38.752  -0.271
 2159    1 -23.248  39.942  -0.298
 2160    1 -21.872  39.822  -0.122
 2161    1 -25.355  41.143  -0.303
 2162    1 -23.980  41.078  -0.015
 2163    1 -25.311  43.421   0.199
 2164    1 -25.277  48.786   0.211
 2165    1 -25.345  51.035  -0.358
 2166    1 -23.953  51.140  -0.043
 2167    1 -23.235  52.285  -0.343
 2168    1 -21.871  52.380  -0.150
 2169    1 -25.323  53.383   0.000
 2170    1 -23.950  53.464  -0.315
 2171    1 -23.237  54.672  -0.368
 2172    1 -21.867  54.723  -0.669
 2173    1 -25.323  55.812   0.000
 2174    1 -23.921  55.812   0.000
 2175    1 -23.220  57.026   0.000
 2176    1 -21.816  57.026   0.000
 2177    1 -25.323  58.241   0.000
 2178    1 -23.921  58.241   0.000
 2179    1 -23.220  59.456   0.000
 2180    1 -21.816  59.456   0.000
 2181    1 -21.115  31.523   0.000
 2182    1 -19.713  31.523   0.000
 2183    1 -19.012  32.737   0.000
 2184    1 -17.609  32.737   0.000
 2185    1 -21.115  33.951   0.000
 2186    1 -19.713  33.951   0.000
 2187    1 -19.012  35.166   0.000
 2188    1 -17.639  35.116  -0.145
 2189    1 -21.161  36.323  -0.361
 2190    1 -19.753  36.322  -0.303
 2191    1 -19.090  37.530  -0.362
 2192    1 -17.751  37.475  -0.049
 2193    1 -21.193  38.706  -0.754
 2194    1 -19.880  38.657  -0.144
 2195    1 -21.163  53.502  -0.748
 2196    1 -19.855  53.541  -0.135
 2197    1 -19.092  54.666  -0.321
 2198    1 -17.748  54.718   0.007
 2199    1 -21.143  55.870  -0.363
 2200    1 -19.758  55.877  -0.300
 2201    1 -19.012  57.026   0.000
 2202    1 -17.640  57.077  -0.091
 2203    1 -21.115  58.241   0.000
 2204    1 -19.713  58.241   0.000
 2205    1 -19.012  59.456   0.000
 2206    1 -17.609  59.456   0.000
 2207    1 -16.908  31.523   0.000
 2208    1 -15.505  31.523   0.000
 2209    1 -14.804  32.737   0.000
 2210    1 -13.401  32.737   0.000
 2211    1 -16.908  33.951   0.000
 2212    1 -15.505  33.951   0.000
 2213    1 -14.804  35.166   0.000
 2214    1 -13.401  35.166   0.000
 2215    1 -16.975  36.306  -0.324
 2216    1 -15.583  36.304  -0.237
 2217    1 -15.041  37.489   0.168
 2218    1 -13.627  37.489   0.321
 2219    1 -15.034  54.683   0.219
 2220    1 -13.638  54.687   0.344
 2221    1 -16.987  55.871  -0.298
 2222    1 -15.602  55.882  -0.233
 2223    1 -14.804  57.026   0.000
 2224    1 -13.401  57.026   0.000
 2225    1 -16.908  58.241   0.000
 2226    1 -15.505  58.241   0.000
 2227    1 -14.804  59.456   0.000
 2228    1 -13.401  59.456   0.000
 2229    1 -12.700  31.523   0.000
 2230    1 -11.298  31.523   0.000
 2231    1 -10.596  32.737   0.000
 2232    1  -9.193  32.737   0.000
 2233    1 -12.700  33.951   0.000
 2234    1 -11.298  33.951   0.000
 2235    1 -10.596  35.166   0.000
 2236    1  -9.193  35.166   0.000
 2237    1 -12.745  36.405   0.039
 2238    1 -11.298  36.380   0.000
 2239    1 -10.596  37.647   0.024
 2240    1  -9.193  37.595   0.000
 2241    1 -11.108  38.953   0.324
 2242    1 -10.412  40.193   0.185
 2243    1  -9.088  40.061  -0.225
 2244    1  -9.007  42.490  -0.028
 2245    1  -9.001  44.944  -0.144
 2246    1  -8.996  47.255  -0.128
 2247    1  -9.005  49.693  -0.020
 2248    1 -10.384  52.003   0.207
 2249    1  -9.071  52.124  -0.243
 2250    1 -11.091  53.215   0.331
 2251    1 -10.596  54.542   0.041
 2252    1  -9.193  54.597   0.000
 2253    1 -12.743  55.795   0.046
 2254    1 -11.298  55.812   0.000
 2255    1 -10.596  57.026   0.000
 2256    1  -9.193  57.026   0.000
 2257    1 -12.700  58.241   0.000
 2258    1 -11.298  58.241   0.000
 2259    1 -10.596  59.456   0.000
 2260    1  -9.193  59.456   0.000
 2261    1  -8.492  31.523   0.000
 2262    1  -7.090  31.523   0.000
 2263    1  -6.388  32.737   0.000
 2264    1  -4.986  32.737   0.000
 2265    1  -8.492  33.951   0.000
 2266    1  -7.090  33.951   0.000
 2267    1  -6.388  35.166   0.000
 2268    1  -4.986  35.166   0.000
 2269    1  -8.492  36.380   0.000
 2270    1  -7.090  36.380   0.000
 2271    1  -6.388  37.595   0.000
 2272    1  -4.986  37.595   0.000
 2273    1  -8.492  38.810   0.000
 2274    1  -7.090  38.810   0.000
 2275    1  -6.388  40.024   0.000
 2276    1  -4.986  40.024   0.000
 2277    1  -8.388  41.253  -0.343
 2278    1  -7.031  41.238  -0.162
 2279    1  -6.388  42.452   0.000
 2280    1  -4.986  42.452   0.000
 2281    1  -8.403  43.701  -0.313
 2282    1  -7.019  43.686  -0.274
 2283    1  -6.338  44.875  -0.320
 2284    1  -4.986  44.882   0.000
 2285    1  -8.365  46.110  -0.727
 2286    1  -6.955  46.099  -0.644
 2287    1  -6.327  47.322  -0.377
 2288    1  -4.986  47.311   0.000
 2289    1  -8.403  48.489  -0.299
 2290    1  -7.008  48.516  -0.286
 2291    1  -6.388  49.739   0.000
 2292    1  -4.986  49.739   0.000
 2293    1  -8.387  50.907  -0.330
 2294    1  -7.026  50.943  -0.127
 2295    1  -6.388  52.169   0.000
 2296    1  -4.986  52.169   0.000
 2297    1  -8.492  53.383   0.000
 2298    1  -7.090  53.383   0.000
 2299    1  -6.388  54.597   0.000
 2300    1  -4.986  54.597   0.000
 2301    1  -8.492  55.812   0.000
 2302    1  -7.090  55.812   0.000
 2303    1  -6.388  57.026   0.000
 2304    1  -4.986  57.026   0.000
 2305    1  -8.492  58.241   0.000
 2306    1  -7.090  58.241   0.000
 2307    1  -6.388  59.456   0.000
 2308    1  -4.986  59.456   0.000
